id|Text|Scene|Tag
VOICE_7227|Do you think去 beach picnic 是个好主意吗？|生活|ZH
VOICE_7228|Do you know where I can buy 小狗 snacks?|宠物|EN
VOICE_7229|我计划在 Miami Juice 跟朋友喝一杯。|旅行|ZH
VOICE_7230|I love to relax in nature and listen to the 声音 of the wilderness.|旅行|EN
VOICE_7231|My golden retriever loves playing with 玩具狗.|宠物|EN
VOICE_7232|我家的狗狗在 Getting Started in Dog Sports 上获得了好成绩。|宠物|ZH
VOICE_7233|What’s your favorite way to unwind after a long day?|娱乐|EN
VOICE_7234|Contribute to the community by participating in local 集体清洁 communal clean-up drives.|环保|EN
VOICE_7235|Have you ever visited the ancient 庙宇 in Kyoto?|旅行|EN
VOICE_7236|Global warming is real, and we need to commit to 低排放 lifestyles.|环保|EN
VOICE_7237|Can you remind me to charge my 手机 before bed?|家居|EN
VOICE_7238|Healthy 油炸食品 are still less healthy than raw or cooked foods.|健康|EN
VOICE_7239|Tonight I cooked 烤茄子 for the first time, and it came out great.|美食|EN
VOICE_7240|我最近的diet plan是低碳水饮食法。|健康|ZH
VOICE_7241|你愿意陪我去探访一下 local library 吗？|生活|ZH
VOICE_7242|I recently started a meditation practice to relax my mind.|生活|EN
VOICE_7243|I have honey with warm water every morning to cleanse my 体内 system.|健康|EN
VOICE_7244|The 炒饭 restaurant down the street is my go-to place when I want comfort 美食.|美食|EN
VOICE_7245|Let's have 饺子 for lunch today.|美食|EN
VOICE_7246|How about taking a cooking class to learn some new 技能?|生活|EN
VOICE_7247|你想去参加这个 charity run 吗?|生活|ZH
VOICE_7248|I love the 咖啡馆 near my office, serves the best cappuccino.|美食|EN
VOICE_7249| Wayfair 上有很多 affordable 的家具和装饰品，我总是能够在那里寻找到我想要的。|家居|ZH
VOICE_7250|It seems my 老虎斑 cat likes that toy you got him.|宠物|EN
VOICE_7251|I’ve been trying to catch up on classic 动画 films.|娱乐|EN
VOICE_7252|These 是红色的 curtains go well with our modern decor.|家居|EN
VOICE_7253|I need to check the 项目 status with the team.|工作|EN
VOICE_7254|I enjoy going to the theater to see live 表演.|娱乐|EN
VOICE_7255|Can my daughter take up 钢琴 class in this school?|教育|EN
VOICE_7256|我想去参加一个 wellness retreat.|生活|ZH
VOICE_7257|我准备将这个weekend用于review我的工作成果和学习进度.|工作|ZH
VOICE_7258|Do you think这个热门的 game show 有趣吗？|娱乐|ZH
VOICE_7259|I'm planning to host a seminar on 学生 mental health.|教育|EN
VOICE_7260|你参加过任何 Coding Bootcamp 吗？我在考虑是否报名。|教育|ZH
VOICE_7261|We believe in cultivating a love for 读书 in our students.|教育|EN
VOICE_7262|我首选加州的organic fruits和vegetables，它们不含农药。|健康|ZH
VOICE_7263|Where can I find a reliable dog 宠物美容师 in this city?|宠物|EN
VOICE_7264|周末我想尝试一个 healthy breakfast.|生活|ZH
VOICE_7265|我在The Pet Collective频道看到了很多滑稽的动物视频。|宠物|ZH
VOICE_7266|The key to 健身 is combining a well-balanced diet with regular exercise.|健康|EN
VOICE_7267|我跟我的朋友 Debate，是办一场狗狗的 Birthday party，还是给他买一堆新玩具。|宠物|ZH
VOICE_7268|I enjoy attending workshops to learn new creative skills.|娱乐|EN
VOICE_7269|We should go check out the local 夜市 for some street 美食.|美食|EN
VOICE_7270|在我装修新房时，我选择了 Schoolhouse Electric 的吊灯。|家居|ZH
VOICE_7271|Cities need more 绿化 to combat climate change.|环保|EN
VOICE_7272|Should I adopt a cat from the 流浪猫上篮 or buy from a breeder?|宠物|EN
VOICE_7273|I've booked the 京剧 live performance tickets for us in advance.|教育|EN
VOICE_7274|有的人使用 dog whistle 来训练他们的狗狗。|宠物|ZH
VOICE_7275|Can cockroaches be considered 宠物?|宠物|EN
VOICE_7276|I’ve been watching a lot of reality shows for entertainment.|娱乐|EN
VOICE_7277|保护 Coral reefs 是每个人的责任。|环保|ZH
VOICE_7278|Have you seen the new 玻璃 container I bought for the kitchen?|家居|EN
VOICE_7279|我从一位大学教授那里找到了一份 internship。|教育|ZH
VOICE_7280|There's always something comforting about 热气腾腾的面.|家居|EN
VOICE_7281|Is there any way to calm down a hyperactive 跳跳狗?|宠物|EN
VOICE_7282|The 卫生间 needs a new toilet paper roll.|家居|EN
VOICE_7283|你是否会去参加下周的 Chess Club 聚会？|教育|ZH
VOICE_7284|我算是 Target 的忠实粉丝，他们家的 Home Decor 质量好且款式多。|家居|ZH
VOICE_7285|I saw a very nice 衬衫 at the mall.|家居|EN
VOICE_7286|Choosing products with 环保 packaging can make a big difference.|环保|EN
VOICE_7287|The 猫爬架 is in the corner for the cats to play on.|家居|EN
VOICE_7288|I love attending local shows and performances when I visit a city.|旅行|EN
VOICE_7289|我在 Peru 的时候，特意去看了 Nazca Lines。|旅行|ZH
VOICE_7290|I can't find any mealworms. Can I feed my lizard 黄粉虫 as a replacement?|宠物|EN
VOICE_7291|怀念 Taiwan's street food, especially the 臭豆腐! Yum!|美食|EN
VOICE_7292|做 cook from scratch at home, it's healthier than pre-packaged food.|健康|EN
VOICE_7293|我可以在 cherry pie 上加上一些 whipped cream 吗？|美食|ZH
VOICE_7294|我在 Pinterest 上看到了一套美丽的 Bedroom layout。|家居|ZH
VOICE_7295|I love the way my 狗 wag its tail.|宠物|EN
VOICE_7296|我们可以一起去参加一个 community workshop.|生活|ZH
VOICE_7297|在我卫生间中，我添加了一些 glass accents。|家居|ZH
VOICE_7298|我们去参加一个 outdoor concert 吧.|生活|ZH
VOICE_7299| Costa Rica 的 tropical rainforests 给我留下了深刻的印象。|旅行|ZH
VOICE_7300|一杯 French press coffee 伴随我开始新的一天。|美食|ZH
VOICE_7301|我希望能参加一个 creative workshop，提升我的技能。|娱乐|ZH
VOICE_7302|我已让 govern steel 否妥善的处理他们的 industrial wastewater 了。|环保|ZH
VOICE_7303|We need to track our progress against the 目标 we set.|工作|EN
VOICE_7304|我们可以一起去参加一个 live quiz，挑战我们的智力。|娱乐|ZH
VOICE_7305|我最近对 healthy eating 的饮食习惯感兴趣.|生活|ZH
VOICE_7306|Recently我在学习 photography 的技巧.|生活|ZH
VOICE_7307|我计划采纳vegetarian diet，不容易长肉肉。|健康|ZH
VOICE_7308|我们可以一起去看 live music，享受夜晚的乐趣。|娱乐|ZH
VOICE_7309|最近我在探索新的 dance styles，发现了许多新舞蹈形式。|娱乐|ZH
VOICE_7310|I will prepare the 会议 agenda for tomorrow.|工作|EN
VOICE_7311|尝试去 Hayneedle 网站上看看，那里可以找到各种风格的家具和装饰品。|家居|ZH
VOICE_7312|I'm looking for new hobbies to explore this 年.|家居|EN
VOICE_7313|I'm thinking of making some 香菇烧鹌鹑 for dinner.|美食|EN
VOICE_7314|最近我在追一个新的 series 剧情很吸引人！|娱乐|ZH
VOICE_7315|加入 local clean-up event 是简单且实际的参与环保的方式。|环保|ZH
VOICE_7316|Can you help me hang the 新画 in the hallway?|家居|EN
VOICE_7317|我完成了我的 self-assessment，等待领导的反馈。|工作|ZH
VOICE_7318|我学会了一种新的回收 old computers的方法。|环保|ZH
VOICE_7319|Just found a great workout video online for home fitness.|生活|EN
VOICE_7320|I found it hard to balance school and 生活地方.|教育|EN
VOICE_7321|The dining room needs a new 餐桌 set.|家居|EN
VOICE_7322|我认为所有的 dogs 都需要 socialization，这样他们才能更好地和人以及其它狗狗相处。|宠物|ZH
VOICE_7323|我的老师 told me that brisk walking can help burn calories as much as running.|健康|EN
VOICE_7324|I recommend trying 酸菜鱼. It's unique and full of flavors!|美食|EN
VOICE_7325|I love taking my bicycle for a ride around the 社区.|生活|EN
VOICE_7326|我们需要一个 GPS device，以防在旅途中迷路。|旅行|ZH
VOICE_7327|How do you manage 心理压力 at work?|家居|EN
VOICE_7328|The 保温壶 I bought really keeps the coffee hot.|家居|EN
VOICE_7329|Avoid 地沟油 in your meals as it's bad for your health.|健康|EN
VOICE_7330|I enjoy relaxing at a beach度假村 after a long journey.|旅行|EN
VOICE_7331|The SWOT 分析 of our company shows significant strengths.|工作|EN
VOICE_7332|I'm excited to see the 新的 curriculum in action.|教育|EN
VOICE_7333|I enjoy discussing new releases in the film industry.|娱乐|EN
VOICE_7334|I enjoy visiting local 市场 to find unique handcrafts.|娱乐|EN
VOICE_7335|Recently我在尝试拍摄生活 vlog 记录有趣的瞬间。|娱乐|ZH
VOICE_7336|Is it normal for cats to 爱清洁?|宠物|EN
VOICE_7337|公司最近开始做 social media marketing.|工作|ZH
VOICE_7338|I'm currently taking an introductions to心理学 course online.|教育|EN
VOICE_7339|我希望能有机会旅行 to new places.|生活|ZH
VOICE_7340|科学展览 is a platform to showcase students' inventions.|教育|EN
VOICE_7341|我的狗最近在读 The Dog Whisperer，希望能训练得更好。|宠物|ZH
VOICE_7342|昨天我和朋友去参加了一个 trivia night，大家玩得很开心！|娱乐|ZH
VOICE_7343|I enjoy taking part in local tours to learn about history.|旅行|EN
VOICE_7344|我们的 HR 会通知你关于 interview 的细节。|工作|ZH
VOICE_7345|我们可以去看一下 local music festival.|生活|ZH
VOICE_7346|我觉得那家 seafood restaurant 的 lobster roll 是 top-notch。|美食|ZH
VOICE_7347|I enjoy working on 外包 projects with diverse teams.|工作|EN
VOICE_7348|Do you ever participate in 瑜伽 classes?|健康|EN
VOICE_7349|我正在学习 EdX 上的课程，我找到了一些 Data Science 的课程。|教育|ZH
VOICE_7350|Can you help me with the data collection for our research 项目?|工作|EN
VOICE_7351|我建议你尝试我们这里的 famous dish，麻辣香锅。|美食|ZH
VOICE_7352|我正打算在 backyard 设一个 BBQ area，你有什么建议吗？|家居|ZH
VOICE_7353|Have you看过那个经典的电影？|娱乐|ZH
VOICE_7354|我每周要做三次Aerobic exercise。|健康|ZH
VOICE_7355|我希望能去参加一个 poetry slam，感受诗歌的魅力。|娱乐|ZH
VOICE_7356|下个月公司会进行 reorganization，我正在思考我的 career path。|工作|ZH
VOICE_7357|最近我在探索不同风格的 dance，发现了很多新舞蹈。|娱乐|ZH
VOICE_7358|我喜欢在不同的 locations 拍照留念。|旅行|ZH
VOICE_7359|Since you are a foodie, have you tried 臭豆腐 before?|美食|EN
VOICE_7360|Can you hand me the 螺丝刀 from the toolbox?|家居|EN
VOICE_7361|我爸爸做的 barbecue 简直能媲美专业厨师。|美食|ZH
VOICE_7362|I enjoy learning about different 文化 through travel.|旅行|EN
VOICE_7363|We can一起去看 musical 感受音乐的魅力！|娱乐|ZH
VOICE_7364|I enjoy listening to podcasts about pop 文化 and trends.|娱乐|EN
VOICE_7365|You should decorate your room with some 纱窗 curtains for an airy feel.|家居|EN
VOICE_7366|Let’s visit the scenic 海滩 for some sun and relaxation.|旅行|EN
VOICE_7367|I left my 钥匙 on the console table.|家居|EN
VOICE_7368|The 辣子鸡 cubes at that restaurant has a unique balance of hot and numbing spices.|美食|EN
VOICE_7369|By replacing our lamps with LEDs, we can reduce 电能浪费 significantly.|环保|EN
VOICE_7370|我已经把我的旧书送到了 local library，我觉得应该尽量防止浪费。|环保|ZH
VOICE_7371|我想要一个生活中充满 art element 的家，你有何建议？|家居|ZH
VOICE_7372|I perform 气功 daily for physical and mental peace.|健康|EN
VOICE_7373|How about organizing a karaoke night with friends?|娱乐|EN
VOICE_7374|我们应该定期组织团队的分享会，以促进知识共享。|工作|ZH
VOICE_7375|我认为做一个点播课程的 course curriculum 是很重要的。|教育|ZH
VOICE_7376|我们的英语课老师给我们布置了一个 writing task，要求我们写一篇关于春天的感想。|教育|ZH
VOICE_7377|My mother cooked some delicious 泡菜饼 today.|美食|EN
VOICE_7378|你会相信我家的 hedgehog 竟然打瞌睡觉还会打呼噜吗？|宠物|ZH
VOICE_7379|Cooking at home lets me control the amount of 油 used, making it a healthier option.|健康|EN
VOICE_7380|The authentic Taiwanese flavor of 鱼丸汤 instantly took me back to Taipei.|美食|EN
VOICE_7381|It's crucial for schools to implement environmental education in the curriculum.学校应该将环保教育纳入课程以培养学生的环保意识.|环保|EN
VOICE_7382|Education technology, or 教育科技, is transforming traditional classrooms.|教育|EN
VOICE_7383|我在 Youtube 上看了一些 Design Inspiration，准备试试看。|家居|ZH
VOICE_7384|我更喜欢在我家里使用 vintage furniture 来为生活增添一份惬意。|家居|ZH
VOICE_7385|我开始试试eating clean，希望可以减少痤疮。|健康|ZH
VOICE_7386|Study groups have proven to be an effective 学习 method.|教育|EN
VOICE_7387|我们去参加一个 charity event 吧.|生活|ZH
VOICE_7388|信息自由的互联网平台 Great Western Forum 提供了丰富的环保信息。|环保|ZH
VOICE_7389|我在我的卧室中添加了一些 pink accent，来呼应我女儿的房间色彩。|家居|ZH
VOICE_7390|我们的 team leader 为我们提供了多样的training opportunity。|工作|ZH
VOICE_7391|Loving the 烩面 here. Noodles are my comfort food!|美食|EN
VOICE_7392|My dog loves playing 室外游戏.|宠物|EN
VOICE_7393|Our Chinese teacher introduced us to 汉字 today.|教育|EN
VOICE_7394|我需要一个 wood-burning 的壁炉为我的客厅增添一些氛围。|家居|ZH
VOICE_7395|Have you ever owned a 美短 cat?|宠物|EN
VOICE_7396|I'm planning a weekend getaway to the 山.|家居|EN
VOICE_7397|我们可以一起去参加一个 film workshop，了解电影制作的过程。|娱乐|ZH
VOICE_7398|由于 continue education 的需要，我需要参加公司的培训课程.|工作|ZH
VOICE_7399|我正在尝试 vegan diet，所以我喜欢吃蔬菜。|美食|ZH
VOICE_7400|你是否定期给你的猫咪使用 flea treatment？|宠物|ZH
VOICE_7401|I enjoy attending 研讨会 and workshops to expand my knowledge.|教育|EN
VOICE_7402|久仰 Munich 的 beer festival 名号已久，这次一定要去尝一尝。|旅行|ZH
VOICE_7403|I enjoy visiting the famous 博物馆 when I travel.|旅行|EN
VOICE_7404|你有没有参加过 outdoor movie night？|生活|ZH
VOICE_7405|我很喜欢把家里布置成 Cozy Style，你呢？|家居|ZH
VOICE_7406|我觉得最好的 comfort food 就是妈妈的手抓饼。|美食|ZH
VOICE_7407|How did our 公司经营 perform on last quarter?|工作|EN
VOICE_7408|我正在尝试让家人去尝试 vegan lifestyle。|美食|ZH
VOICE_7409|那家店的 lamb curry 是我非常喜欢的。|美食|ZH
